"dateTime","value","dataset_time","dataset_value","datasetInterval","datasetType"
"2023-02-11","7072","08:54:00",0,1,"minute"
"2023-02-11","7072","08:55:00",0,1,"minute"
"2023-02-11","7072","08:56:00",0,1,"minute"
"2023-02-11","7072","08:57:00",0,1,"minute"
"2023-02-11","7072","08:58:00",0,1,"minute"
"2023-02-11","7072","08:59:00",0,1,"minute"
"2023-02-11","7072","09:00:00",0,1,"minute"
"2023-02-11","7072","09:01:00",0,1,"minute"
"2023-02-11","7072","09:02:00",0,1,"minute"
"2023-02-11","7072","09:03:00",0,1,"minute"
"2023-02-11","7072","09:04:00",0,1,"minute"
"2023-02-11","7072","09:05:00",0,1,"minute"
"2023-02-11","7072","09:06:00",0,1,"minute"
"2023-02-11","7072","09:07:00",0,1,"minute"
"2023-02-11","7072","09:08:00",0,1,"minute"
"2023-02-11","7072","09:09:00",0,1,"minute"
"2023-02-11","7072","09:10:00",0,1,"minute"
"2023-02-11","7072","09:11:00",0,1,"minute"
"2023-02-11","7072","09:12:00",0,1,"minute"
"2023-02-11","7072","09:13:00",0,1,"minute"
"2023-02-11","7072","09:14:00",0,1,"minute"
"2023-02-11","7072","09:15:00",0,1,"minute"
"2023-02-11","7072","09:16:00",0,1,"minute"
"2023-02-11","7072","09:17:00",0,1,"minute"
"2023-02-11","7072","09:18:00",0,1,"minute"
"2023-02-11","7072","09:19:00",0,1,"minute"
"2023-02-11","7072","09:20:00",0,1,"minute"
"2023-02-11","7072","09:21:00",0,1,"minute"
"2023-02-11","7072","09:22:00",0,1,"minute"
"2023-02-11","7072","09:23:00",0,1,"minute"
"2023-02-11","7072","09:24:00",0,1,"minute"
"2023-02-11","7072","09:25:00",0,1,"minute"
"2023-02-11","7072","09:26:00",0,1,"minute"
"2023-02-11","7072","09:27:00",0,1,"minute"
"2023-02-11","7072","09:28:00",0,1,"minute"
"2023-02-11","7072","09:29:00",0,1,"minute"
"2023-02-11","7072","09:30:00",0,1,"minute"
"2023-02-11","7072","09:31:00",0,1,"minute"
"2023-02-11","7072","09:32:00",0,1,"minute"
"2023-02-11","7072","09:33:00",0,1,"minute"
"2023-02-11","7072","09:34:00",0,1,"minute"
"2023-02-11","7072","09:35:00",0,1,"minute"
"2023-02-11","7072","09:36:00",0,1,"minute"
"2023-02-11","7072","09:37:00",0,1,"minute"
"2023-02-11","7072","09:38:00",0,1,"minute"
"2023-02-11","7072","09:39:00",0,1,"minute"
"2023-02-11","7072","09:40:00",0,1,"minute"
"2023-02-11","7072","09:41:00",0,1,"minute"
"2023-02-11","7072","09:42:00",0,1,"minute"
"2023-02-11","7072","09:43:00",0,1,"minute"
"2023-02-11","7072","09:44:00",0,1,"minute"
"2023-02-11","7072","09:45:00",0,1,"minute"
"2023-02-11","7072","09:46:00",11,1,"minute"
"2023-02-11","7072","09:47:00",0,1,"minute"
"2023-02-11","7072","09:48:00",0,1,"minute"
"2023-02-11","7072","09:49:00",23,1,"minute"
"2023-02-11","7072","09:50:00",0,1,"minute"
"2023-02-11","7072","09:51:00",5,1,"minute"
"2023-02-11","7072","09:52:00",0,1,"minute"
"2023-02-11","7072","09:53:00",0,1,"minute"
"2023-02-11","7072","09:54:00",0,1,"minute"
"2023-02-11","7072","09:55:00",0,1,"minute"
"2023-02-11","7072","09:56:00",0,1,"minute"
"2023-02-11","7072","09:57:00",0,1,"minute"
"2023-02-11","7072","09:58:00",0,1,"minute"
"2023-02-11","7072","09:59:00",0,1,"minute"
"2023-02-11","7072","10:00:00",0,1,"minute"
"2023-02-11","7072","10:01:00",0,1,"minute"
"2023-02-11","7072","10:02:00",0,1,"minute"
"2023-02-11","7072","10:03:00",0,1,"minute"
"2023-02-11","7072","10:04:00",0,1,"minute"
"2023-02-11","7072","10:05:00",0,1,"minute"
"2023-02-11","7072","10:06:00",0,1,"minute"
"2023-02-11","7072","10:07:00",0,1,"minute"
"2023-02-11","7072","10:08:00",0,1,"minute"
"2023-02-11","7072","10:09:00",0,1,"minute"
"2023-02-11","7072","10:10:00",0,1,"minute"
"2023-02-11","7072","10:11:00",0,1,"minute"
"2023-02-11","7072","10:12:00",0,1,"minute"
"2023-02-11","7072","10:13:00",0,1,"minute"
"2023-02-11","7072","10:14:00",0,1,"minute"
"2023-02-11","7072","10:15:00",0,1,"minute"
"2023-02-11","7072","10:16:00",0,1,"minute"
"2023-02-11","7072","10:17:00",0,1,"minute"
"2023-02-11","7072","10:18:00",0,1,"minute"
"2023-02-11","7072","10:19:00",0,1,"minute"
"2023-02-11","7072","10:20:00",0,1,"minute"
"2023-02-11","7072","10:21:00",0,1,"minute"
"2023-02-11","7072","10:22:00",0,1,"minute"
"2023-02-11","7072","10:23:00",0,1,"minute"
"2023-02-11","7072","10:24:00",0,1,"minute"
"2023-02-11","7072","10:25:00",0,1,"minute"
"2023-02-11","7072","10:26:00",0,1,"minute"
"2023-02-11","7072","10:27:00",0,1,"minute"
"2023-02-11","7072","10:28:00",0,1,"minute"
"2023-02-11","7072","10:29:00",0,1,"minute"
"2023-02-11","7072","10:30:00",0,1,"minute"
"2023-02-11","7072","10:31:00",0,1,"minute"
"2023-02-11","7072","10:32:00",0,1,"minute"
"2023-02-11","7072","10:33:00",0,1,"minute"
"2023-02-11","7072","10:34:00",0,1,"minute"
"2023-02-11","7072","10:35:00",0,1,"minute"
"2023-02-11","7072","10:36:00",0,1,"minute"
"2023-02-11","7072","10:37:00",0,1,"minute"
"2023-02-11","7072","10:38:00",0,1,"minute"
"2023-02-11","7072","10:39:00",0,1,"minute"
"2023-02-11","7072","10:40:00",0,1,"minute"
"2023-02-11","7072","10:41:00",0,1,"minute"
"2023-02-11","7072","10:42:00",0,1,"minute"
"2023-02-11","7072","10:43:00",0,1,"minute"
"2023-02-11","7072","10:44:00",0,1,"minute"
"2023-02-11","7072","10:45:00",0,1,"minute"
"2023-02-11","7072","10:46:00",0,1,"minute"
"2023-02-11","7072","10:47:00",0,1,"minute"
"2023-02-11","7072","10:48:00",0,1,"minute"
"2023-02-11","7072","10:49:00",0,1,"minute"
"2023-02-11","7072","10:50:00",0,1,"minute"
"2023-02-11","7072","10:51:00",0,1,"minute"
"2023-02-11","7072","10:52:00",0,1,"minute"
"2023-02-11","7072","10:53:00",0,1,"minute"
"2023-02-11","7072","10:54:00",0,1,"minute"
"2023-02-11","7072","10:55:00",0,1,"minute"
"2023-02-11","7072","10:56:00",0,1,"minute"
"2023-02-11","7072","10:57:00",0,1,"minute"
"2023-02-11","7072","10:58:00",0,1,"minute"
"2023-02-11","7072","10:59:00",0,1,"minute"
"2023-02-11","7072","11:00:00",0,1,"minute"
"2023-02-11","7072","11:01:00",0,1,"minute"
"2023-02-11","7072","11:02:00",0,1,"minute"
"2023-02-11","7072","11:03:00",0,1,"minute"
"2023-02-11","7072","11:04:00",0,1,"minute"
"2023-02-11","7072","11:05:00",0,1,"minute"
"2023-02-11","7072","11:06:00",0,1,"minute"
"2023-02-11","7072","11:07:00",0,1,"minute"
"2023-02-11","7072","11:08:00",0,1,"minute"
"2023-02-11","7072","11:09:00",0,1,"minute"
"2023-02-11","7072","11:10:00",0,1,"minute"
"2023-02-11","7072","11:11:00",0,1,"minute"
"2023-02-11","7072","11:12:00",0,1,"minute"
"2023-02-11","7072","11:13:00",0,1,"minute"
"2023-02-11","7072","11:14:00",0,1,"minute"
"2023-02-11","7072","11:15:00",0,1,"minute"
"2023-02-11","7072","11:16:00",0,1,"minute"
"2023-02-11","7072","11:17:00",0,1,"minute"
"2023-02-11","7072","11:18:00",0,1,"minute"
"2023-02-11","7072","11:19:00",17,1,"minute"
"2023-02-11","7072","11:20:00",33,1,"minute"
"2023-02-11","7072","11:21:00",35,1,"minute"
"2023-02-11","7072","11:22:00",21,1,"minute"
"2023-02-11","7072","11:23:00",0,1,"minute"
"2023-02-11","7072","11:24:00",8,1,"minute"
"2023-02-11","7072","11:25:00",17,1,"minute"
"2023-02-11","7072","11:26:00",0,1,"minute"
"2023-02-11","7072","11:27:00",25,1,"minute"
"2023-02-11","7072","11:28:00",4,1,"minute"
"2023-02-11","7072","11:29:00",0,1,"minute"
"2023-02-11","7072","11:30:00",0,1,"minute"
"2023-02-11","7072","11:31:00",25,1,"minute"
"2023-02-11","7072","11:32:00",28,1,"minute"
"2023-02-11","7072","11:33:00",99,1,"minute"
"2023-02-11","7072","11:34:00",111,1,"minute"
"2023-02-11","7072","11:35:00",113,1,"minute"
"2023-02-11","7072","11:36:00",114,1,"minute"
"2023-02-11","7072","11:37:00",113,1,"minute"
"2023-02-11","7072","11:38:00",96,1,"minute"
"2023-02-11","7072","11:39:00",120,1,"minute"
"2023-02-11","7072","11:40:00",109,1,"minute"
"2023-02-11","7072","11:41:00",110,1,"minute"
"2023-02-11","7072","11:42:00",112,1,"minute"
"2023-02-11","7072","11:43:00",109,1,"minute"
"2023-02-11","7072","11:44:00",107,1,"minute"
"2023-02-11","7072","11:45:00",112,1,"minute"
"2023-02-11","7072","11:46:00",63,1,"minute"
"2023-02-11","7072","11:47:00",68,1,"minute"
"2023-02-11","7072","11:48:00",94,1,"minute"
"2023-02-11","7072","11:49:00",83,1,"minute"
"2023-02-11","7072","11:50:00",91,1,"minute"
"2023-02-11","7072","11:51:00",58,1,"minute"
"2023-02-11","7072","11:52:00",20,1,"minute"
"2023-02-11","7072","11:53:00",58,1,"minute"
"2023-02-11","7072","11:54:00",10,1,"minute"
"2023-02-11","7072","11:55:00",0,1,"minute"
"2023-02-11","7072","11:56:00",17,1,"minute"
"2023-02-11","7072","11:57:00",6,1,"minute"
"2023-02-11","7072","11:58:00",0,1,"minute"
"2023-02-11","7072","11:59:00",0,1,"minute"
"2023-02-11","7072","12:00:00",0,1,"minute"
"2023-02-11","7072","12:01:00",0,1,"minute"
"2023-02-11","7072","12:02:00",0,1,"minute"
"2023-02-11","7072","12:03:00",0,1,"minute"
"2023-02-11","7072","12:04:00",0,1,"minute"
"2023-02-11","7072","12:05:00",0,1,"minute"
"2023-02-11","7072","12:06:00",0,1,"minute"
"2023-02-11","7072","12:07:00",0,1,"minute"
"2023-02-11","7072","12:08:00",0,1,"minute"
"2023-02-11","7072","12:09:00",0,1,"minute"
"2023-02-11","7072","12:10:00",0,1,"minute"
"2023-02-11","7072","12:11:00",0,1,"minute"
"2023-02-11","7072","12:12:00",0,1,"minute"
"2023-02-11","7072","12:13:00",0,1,"minute"
"2023-02-11","7072","12:14:00",0,1,"minute"
"2023-02-11","7072","12:15:00",0,1,"minute"
"2023-02-11","7072","12:16:00",0,1,"minute"
"2023-02-11","7072","12:17:00",0,1,"minute"
"2023-02-11","7072","12:18:00",0,1,"minute"
"2023-02-11","7072","12:19:00",0,1,"minute"
"2023-02-11","7072","12:20:00",0,1,"minute"
"2023-02-11","7072","12:21:00",0,1,"minute"
"2023-02-11","7072","12:22:00",0,1,"minute"
"2023-02-11","7072","12:23:00",0,1,"minute"
"2023-02-11","7072","12:24:00",0,1,"minute"
"2023-02-11","7072","12:25:00",0,1,"minute"
"2023-02-11","7072","12:26:00",0,1,"minute"
"2023-02-11","7072","12:27:00",0,1,"minute"
"2023-02-11","7072","12:28:00",0,1,"minute"
"2023-02-11","7072","12:29:00",0,1,"minute"
"2023-02-11","7072","12:30:00",0,1,"minute"
"2023-02-11","7072","12:31:00",0,1,"minute"
"2023-02-11","7072","12:32:00",0,1,"minute"
"2023-02-11","7072","12:33:00",0,1,"minute"
"2023-02-11","7072","12:34:00",0,1,"minute"
"2023-02-11","7072","12:35:00",0,1,"minute"
"2023-02-11","7072","12:36:00",0,1,"minute"
"2023-02-11","7072","12:37:00",0,1,"minute"
"2023-02-11","7072","12:38:00",0,1,"minute"
"2023-02-11","7072","12:39:00",0,1,"minute"
"2023-02-11","7072","12:40:00",0,1,"minute"
"2023-02-11","7072","12:41:00",0,1,"minute"
"2023-02-11","7072","12:42:00",0,1,"minute"
"2023-02-11","7072","12:43:00",0,1,"minute"
"2023-02-11","7072","12:44:00",0,1,"minute"
"2023-02-11","7072","12:45:00",0,1,"minute"
"2023-02-11","7072","12:46:00",0,1,"minute"
"2023-02-11","7072","12:47:00",0,1,"minute"
"2023-02-11","7072","12:48:00",0,1,"minute"
"2023-02-11","7072","12:49:00",0,1,"minute"
"2023-02-11","7072","12:50:00",0,1,"minute"
"2023-02-11","7072","12:51:00",0,1,"minute"
"2023-02-11","7072","12:52:00",0,1,"minute"
"2023-02-11","7072","12:53:00",0,1,"minute"
"2023-02-11","7072","12:54:00",0,1,"minute"
"2023-02-11","7072","12:55:00",0,1,"minute"
"2023-02-11","7072","12:56:00",0,1,"minute"
"2023-02-11","7072","12:57:00",0,1,"minute"
"2023-02-11","7072","12:58:00",0,1,"minute"
"2023-02-11","7072","12:59:00",0,1,"minute"
"2023-02-11","7072","13:00:00",0,1,"minute"
"2023-02-11","7072","13:01:00",0,1,"minute"
"2023-02-11","7072","13:02:00",0,1,"minute"
"2023-02-11","7072","13:03:00",0,1,"minute"
"2023-02-11","7072","13:04:00",0,1,"minute"
"2023-02-11","7072","13:05:00",0,1,"minute"
"2023-02-11","7072","13:06:00",0,1,"minute"
"2023-02-11","7072","13:07:00",11,1,"minute"
"2023-02-11","7072","13:08:00",0,1,"minute"
"2023-02-11","7072","13:09:00",0,1,"minute"
"2023-02-11","7072","13:10:00",0,1,"minute"
"2023-02-11","7072","13:11:00",0,1,"minute"
"2023-02-11","7072","13:12:00",0,1,"minute"
"2023-02-11","7072","13:13:00",0,1,"minute"
"2023-02-11","7072","13:14:00",0,1,"minute"
"2023-02-11","7072","13:15:00",0,1,"minute"
"2023-02-11","7072","13:16:00",0,1,"minute"
"2023-02-11","7072","13:17:00",0,1,"minute"
"2023-02-11","7072","13:18:00",0,1,"minute"
"2023-02-11","7072","13:19:00",0,1,"minute"
"2023-02-11","7072","13:20:00",0,1,"minute"
"2023-02-11","7072","13:21:00",0,1,"minute"
"2023-02-11","7072","13:22:00",0,1,"minute"
"2023-02-11","7072","13:23:00",0,1,"minute"
"2023-02-11","7072","13:24:00",0,1,"minute"
"2023-02-11","7072","13:25:00",0,1,"minute"
"2023-02-11","7072","13:26:00",0,1,"minute"
"2023-02-11","7072","13:27:00",0,1,"minute"
"2023-02-11","7072","13:28:00",0,1,"minute"
"2023-02-11","7072","13:29:00",0,1,"minute"
"2023-02-11","7072","13:30:00",33,1,"minute"
"2023-02-11","7072","13:31:00",0,1,"minute"
"2023-02-11","7072","13:32:00",0,1,"minute"
"2023-02-11","7072","13:33:00",0,1,"minute"
"2023-02-11","7072","13:34:00",0,1,"minute"
"2023-02-11","7072","13:35:00",0,1,"minute"
"2023-02-11","7072","13:36:00",0,1,"minute"
"2023-02-11","7072","13:37:00",0,1,"minute"
"2023-02-11","7072","13:38:00",0,1,"minute"
"2023-02-11","7072","13:39:00",0,1,"minute"
"2023-02-11","7072","13:40:00",0,1,"minute"
"2023-02-11","7072","13:41:00",0,1,"minute"
"2023-02-11","7072","13:42:00",0,1,"minute"
"2023-02-11","7072","13:43:00",0,1,"minute"
"2023-02-11","7072","13:44:00",0,1,"minute"
"2023-02-11","7072","13:45:00",0,1,"minute"
"2023-02-11","7072","13:46:00",0,1,"minute"
"2023-02-11","7072","13:47:00",0,1,"minute"
"2023-02-11","7072","13:48:00",0,1,"minute"
"2023-02-11","7072","13:49:00",0,1,"minute"
"2023-02-11","7072","13:50:00",0,1,"minute"
"2023-02-11","7072","13:51:00",0,1,"minute"
"2023-02-11","7072","13:52:00",5,1,"minute"
"2023-02-11","7072","13:53:00",0,1,"minute"
"2023-02-11","7072","13:54:00",0,1,"minute"
"2023-02-11","7072","13:55:00",0,1,"minute"
"2023-02-11","7072","13:56:00",0,1,"minute"
"2023-02-11","7072","13:57:00",0,1,"minute"
"2023-02-11","7072","13:58:00",0,1,"minute"
"2023-02-11","7072","13:59:00",0,1,"minute"
"2023-02-11","7072","14:00:00",0,1,"minute"
"2023-02-11","7072","14:01:00",0,1,"minute"
"2023-02-11","7072","14:02:00",0,1,"minute"
"2023-02-11","7072","14:03:00",0,1,"minute"
"2023-02-11","7072","14:04:00",0,1,"minute"
"2023-02-11","7072","14:05:00",0,1,"minute"
"2023-02-11","7072","14:06:00",0,1,"minute"
"2023-02-11","7072","14:07:00",6,1,"minute"
"2023-02-11","7072","14:08:00",0,1,"minute"
"2023-02-11","7072","14:09:00",32,1,"minute"
"2023-02-11","7072","14:10:00",18,1,"minute"
"2023-02-11","7072","14:11:00",50,1,"minute"
"2023-02-11","7072","14:12:00",46,1,"minute"
"2023-02-11","7072","14:13:00",106,1,"minute"
"2023-02-11","7072","14:14:00",112,1,"minute"
"2023-02-11","7072","14:15:00",106,1,"minute"
"2023-02-11","7072","14:16:00",108,1,"minute"
"2023-02-11","7072","14:17:00",43,1,"minute"
"2023-02-11","7072","14:18:00",14,1,"minute"
"2023-02-11","7072","14:19:00",38,1,"minute"
"2023-02-11","7072","14:20:00",0,1,"minute"
"2023-02-11","7072","14:21:00",9,1,"minute"
"2023-02-11","7072","14:22:00",0,1,"minute"
"2023-02-11","7072","14:23:00",12,1,"minute"
"2023-02-11","7072","14:24:00",60,1,"minute"
"2023-02-11","7072","14:25:00",10,1,"minute"
"2023-02-11","7072","14:26:00",50,1,"minute"
"2023-02-11","7072","14:27:00",4,1,"minute"
"2023-02-11","7072","14:28:00",12,1,"minute"
"2023-02-11","7072","14:29:00",42,1,"minute"
"2023-02-11","7072","14:30:00",46,1,"minute"
"2023-02-11","7072","14:31:00",43,1,"minute"
"2023-02-11","7072","14:32:00",58,1,"minute"
"2023-02-11","7072","14:33:00",13,1,"minute"
"2023-02-11","7072","14:34:00",37,1,"minute"
"2023-02-11","7072","14:35:00",5,1,"minute"
"2023-02-11","7072","14:36:00",8,1,"minute"
"2023-02-11","7072","14:37:00",21,1,"minute"
"2023-02-11","7072","14:38:00",18,1,"minute"
"2023-02-11","7072","14:39:00",7,1,"minute"
"2023-02-11","7072","14:40:00",0,1,"minute"
"2023-02-11","7072","14:41:00",0,1,"minute"
"2023-02-11","7072","14:42:00",14,1,"minute"
"2023-02-11","7072","14:43:00",29,1,"minute"
"2023-02-11","7072","14:44:00",23,1,"minute"
"2023-02-11","7072","14:45:00",20,1,"minute"
"2023-02-11","7072","14:46:00",42,1,"minute"
"2023-02-11","7072","14:47:00",15,1,"minute"
"2023-02-11","7072","14:48:00",34,1,"minute"
"2023-02-11","7072","14:49:00",18,1,"minute"
"2023-02-11","7072","14:50:00",38,1,"minute"
"2023-02-11","7072","14:51:00",4,1,"minute"
"2023-02-11","7072","14:52:00",0,1,"minute"
"2023-02-11","7072","14:53:00",8,1,"minute"
"2023-02-11","7072","14:54:00",5,1,"minute"
"2023-02-11","7072","14:55:00",11,1,"minute"
"2023-02-11","7072","14:56:00",25,1,"minute"
"2023-02-11","7072","14:57:00",0,1,"minute"
"2023-02-11","7072","14:58:00",0,1,"minute"
"2023-02-11","7072","14:59:00",0,1,"minute"
"2023-02-11","7072","15:00:00",0,1,"minute"
"2023-02-11","7072","15:01:00",0,1,"minute"
"2023-02-11","7072","15:02:00",0,1,"minute"
"2023-02-11","7072","15:03:00",0,1,"minute"
"2023-02-11","7072","15:04:00",0,1,"minute"
"2023-02-11","7072","15:05:00",0,1,"minute"
"2023-02-11","7072","15:06:00",0,1,"minute"
"2023-02-11","7072","15:07:00",0,1,"minute"
"2023-02-11","7072","15:08:00",0,1,"minute"
"2023-02-11","7072","15:09:00",0,1,"minute"
"2023-02-11","7072","15:10:00",0,1,"minute"
"2023-02-11","7072","15:11:00",0,1,"minute"
"2023-02-11","7072","15:12:00",0,1,"minute"
"2023-02-11","7072","15:13:00",0,1,"minute"
"2023-02-11","7072","15:14:00",0,1,"minute"
"2023-02-11","7072","15:15:00",0,1,"minute"
"2023-02-11","7072","15:16:00",0,1,"minute"
"2023-02-11","7072","15:17:00",0,1,"minute"
"2023-02-11","7072","15:18:00",22,1,"minute"
"2023-02-11","7072","15:19:00",2,1,"minute"
"2023-02-11","7072","15:20:00",34,1,"minute"
"2023-02-11","7072","15:21:00",45,1,"minute"
"2023-02-11","7072","15:22:00",10,1,"minute"
"2023-02-11","7072","15:23:00",0,1,"minute"
"2023-02-11","7072","15:24:00",0,1,"minute"
"2023-02-11","7072","15:25:00",0,1,"minute"
"2023-02-11","7072","15:26:00",27,1,"minute"
"2023-02-11","7072","15:27:00",2,1,"minute"
"2023-02-11","7072","15:28:00",26,1,"minute"
"2023-02-11","7072","15:29:00",23,1,"minute"
"2023-02-11","7072","15:30:00",0,1,"minute"
"2023-02-11","7072","15:31:00",6,1,"minute"
"2023-02-11","7072","15:32:00",75,1,"minute"
"2023-02-11","7072","15:33:00",106,1,"minute"
"2023-02-11","7072","15:34:00",10,1,"minute"
"2023-02-11","7072","15:35:00",58,1,"minute"
"2023-02-11","7072","15:36:00",0,1,"minute"
"2023-02-11","7072","15:37:00",0,1,"minute"
"2023-02-11","7072","15:38:00",0,1,"minute"
"2023-02-11","7072","15:39:00",0,1,"minute"
"2023-02-11","7072","15:40:00",0,1,"minute"
"2023-02-11","7072","15:41:00",0,1,"minute"
"2023-02-11","7072","15:42:00",0,1,"minute"
"2023-02-11","7072","15:43:00",75,1,"minute"
"2023-02-11","7072","15:44:00",113,1,"minute"
"2023-02-11","7072","15:45:00",47,1,"minute"
"2023-02-11","7072","15:46:00",45,1,"minute"
"2023-02-11","7072","15:47:00",6,1,"minute"
"2023-02-11","7072","15:48:00",0,1,"minute"
"2023-02-11","7072","15:49:00",0,1,"minute"
"2023-02-11","7072","15:50:00",0,1,"minute"
"2023-02-11","7072","15:51:00",0,1,"minute"
"2023-02-11","7072","15:52:00",27,1,"minute"
"2023-02-11","7072","15:53:00",22,1,"minute"
"2023-02-11","7072","15:54:00",14,1,"minute"
"2023-02-11","7072","15:55:00",7,1,"minute"
"2023-02-11","7072","15:56:00",0,1,"minute"
"2023-02-11","7072","15:57:00",0,1,"minute"
"2023-02-11","7072","15:58:00",0,1,"minute"
"2023-02-11","7072","15:59:00",27,1,"minute"
"2023-02-11","7072","16:00:00",32,1,"minute"
"2023-02-11","7072","16:01:00",46,1,"minute"
"2023-02-11","7072","16:02:00",21,1,"minute"
"2023-02-11","7072","16:03:00",0,1,"minute"
"2023-02-11","7072","16:04:00",0,1,"minute"
"2023-02-11","7072","16:05:00",40,1,"minute"
"2023-02-11","7072","16:06:00",0,1,"minute"
"2023-02-11","7072","16:07:00",0,1,"minute"
"2023-02-11","7072","16:08:00",0,1,"minute"
"2023-02-11","7072","16:09:00",0,1,"minute"
"2023-02-11","7072","16:10:00",5,1,"minute"
"2023-02-11","7072","16:11:00",0,1,"minute"
"2023-02-11","7072","16:12:00",0,1,"minute"
"2023-02-11","7072","16:13:00",0,1,"minute"
"2023-02-11","7072","16:14:00",0,1,"minute"
"2023-02-11","7072","16:15:00",0,1,"minute"
"2023-02-11","7072","16:16:00",8,1,"minute"
"2023-02-11","7072","16:17:00",0,1,"minute"
"2023-02-11","7072","16:18:00",5,1,"minute"
"2023-02-11","7072","16:19:00",10,1,"minute"
"2023-02-11","7072","16:20:00",0,1,"minute"
"2023-02-11","7072","16:21:00",8,1,"minute"
"2023-02-11","7072","16:22:00",4,1,"minute"
"2023-02-11","7072","16:23:00",13,1,"minute"
"2023-02-11","7072","16:24:00",4,1,"minute"
"2023-02-11","7072","16:25:00",0,1,"minute"
"2023-02-11","7072","16:26:00",0,1,"minute"
"2023-02-11","7072","16:27:00",0,1,"minute"
"2023-02-11","7072","16:28:00",13,1,"minute"
"2023-02-11","7072","16:29:00",0,1,"minute"
"2023-02-11","7072","16:30:00",17,1,"minute"
"2023-02-11","7072","16:31:00",0,1,"minute"
"2023-02-11","7072","16:32:00",13,1,"minute"
"2023-02-11","7072","16:33:00",7,1,"minute"
"2023-02-11","7072","16:34:00",28,1,"minute"
"2023-02-11","7072","16:35:00",0,1,"minute"
"2023-02-11","7072","16:36:00",0,1,"minute"
"2023-02-11","7072","16:37:00",0,1,"minute"
"2023-02-11","7072","16:38:00",0,1,"minute"
"2023-02-11","7072","16:39:00",0,1,"minute"
"2023-02-11","7072","16:40:00",0,1,"minute"
"2023-02-11","7072","16:41:00",23,1,"minute"
"2023-02-11","7072","16:42:00",54,1,"minute"
"2023-02-11","7072","16:43:00",15,1,"minute"
"2023-02-11","7072","16:44:00",35,1,"minute"
"2023-02-11","7072","16:45:00",39,1,"minute"
"2023-02-11","7072","16:46:00",39,1,"minute"
"2023-02-11","7072","16:47:00",2,1,"minute"
"2023-02-11","7072","16:48:00",0,1,"minute"
"2023-02-11","7072","16:49:00",18,1,"minute"
"2023-02-11","7072","16:50:00",12,1,"minute"
"2023-02-11","7072","16:51:00",11,1,"minute"
"2023-02-11","7072","16:52:00",0,1,"minute"
"2023-02-11","7072","16:53:00",64,1,"minute"
"2023-02-11","7072","16:54:00",14,1,"minute"
"2023-02-11","7072","16:55:00",0,1,"minute"
"2023-02-11","7072","16:56:00",22,1,"minute"
"2023-02-11","7072","16:57:00",0,1,"minute"
"2023-02-11","7072","16:58:00",6,1,"minute"
"2023-02-11","7072","16:59:00",31,1,"minute"
"2023-02-11","7072","17:00:00",0,1,"minute"
"2023-02-11","7072","17:01:00",0,1,"minute"
"2023-02-11","7072","17:02:00",0,1,"minute"
"2023-02-11","7072","17:03:00",0,1,"minute"
"2023-02-11","7072","17:04:00",49,1,"minute"
"2023-02-11","7072","17:05:00",4,1,"minute"
"2023-02-11","7072","17:06:00",0,1,"minute"
"2023-02-11","7072","17:07:00",0,1,"minute"
"2023-02-11","7072","17:08:00",0,1,"minute"
"2023-02-11","7072","17:09:00",0,1,"minute"
"2023-02-11","7072","17:10:00",6,1,"minute"
"2023-02-11","7072","17:11:00",0,1,"minute"
"2023-02-11","7072","17:12:00",0,1,"minute"
"2023-02-11","7072","17:13:00",0,1,"minute"
"2023-02-11","7072","17:14:00",0,1,"minute"
"2023-02-11","7072","17:15:00",25,1,"minute"
"2023-02-11","7072","17:16:00",40,1,"minute"
"2023-02-11","7072","17:17:00",40,1,"minute"
"2023-02-11","7072","17:18:00",0,1,"minute"
"2023-02-11","7072","17:19:00",0,1,"minute"
"2023-02-11","7072","17:20:00",0,1,"minute"
"2023-02-11","7072","17:21:00",0,1,"minute"
"2023-02-11","7072","17:22:00",0,1,"minute"
"2023-02-11","7072","17:23:00",0,1,"minute"
"2023-02-11","7072","17:24:00",0,1,"minute"
"2023-02-11","7072","17:25:00",0,1,"minute"
"2023-02-11","7072","17:26:00",0,1,"minute"
"2023-02-11","7072","17:27:00",5,1,"minute"
"2023-02-11","7072","17:28:00",0,1,"minute"
"2023-02-11","7072","17:29:00",18,1,"minute"
"2023-02-11","7072","17:30:00",13,1,"minute"
"2023-02-11","7072","17:31:00",12,1,"minute"
"2023-02-11","7072","17:32:00",0,1,"minute"
"2023-02-11","7072","17:33:00",0,1,"minute"
"2023-02-11","7072","17:34:00",0,1,"minute"
"2023-02-11","7072","17:35:00",0,1,"minute"
"2023-02-11","7072","17:36:00",0,1,"minute"
"2023-02-11","7072","17:37:00",0,1,"minute"
"2023-02-11","7072","17:38:00",0,1,"minute"
"2023-02-11","7072","17:39:00",0,1,"minute"
"2023-02-11","7072","17:40:00",0,1,"minute"
"2023-02-11","7072","17:41:00",0,1,"minute"
"2023-02-11","7072","17:42:00",39,1,"minute"
"2023-02-11","7072","17:43:00",6,1,"minute"
"2023-02-11","7072","17:44:00",0,1,"minute"
"2023-02-11","7072","17:45:00",0,1,"minute"
"2023-02-11","7072","17:46:00",14,1,"minute"
"2023-02-11","7072","17:47:00",6,1,"minute"
"2023-02-11","7072","17:48:00",27,1,"minute"
"2023-02-11","7072","17:49:00",21,1,"minute"
"2023-02-11","7072","17:50:00",0,1,"minute"
