"dateTime","value","dataset_time","dataset_value","datasetInterval","datasetType"
"2023-02-13","9397","00:42:00",0,1,"minute"
"2023-02-13","9397","00:43:00",4,1,"minute"
"2023-02-13","9397","00:44:00",4,1,"minute"
"2023-02-13","9397","00:45:00",0,1,"minute"
"2023-02-13","9397","00:46:00",0,1,"minute"
"2023-02-13","9397","00:47:00",0,1,"minute"
"2023-02-13","9397","00:48:00",0,1,"minute"
"2023-02-13","9397","00:49:00",9,1,"minute"
"2023-02-13","9397","00:50:00",28,1,"minute"
"2023-02-13","9397","00:51:00",0,1,"minute"
"2023-02-13","9397","00:52:00",0,1,"minute"
"2023-02-13","9397","00:53:00",0,1,"minute"
"2023-02-13","9397","00:54:00",0,1,"minute"
"2023-02-13","9397","00:55:00",0,1,"minute"
"2023-02-13","9397","00:56:00",0,1,"minute"
"2023-02-13","9397","00:57:00",0,1,"minute"
"2023-02-13","9397","00:58:00",0,1,"minute"
"2023-02-13","9397","00:59:00",0,1,"minute"
"2023-02-13","9397","01:00:00",0,1,"minute"
"2023-02-13","9397","01:01:00",0,1,"minute"
"2023-02-13","9397","01:02:00",0,1,"minute"
"2023-02-13","9397","01:03:00",0,1,"minute"
"2023-02-13","9397","01:04:00",0,1,"minute"
"2023-02-13","9397","01:05:00",0,1,"minute"
"2023-02-13","9397","01:06:00",0,1,"minute"
"2023-02-13","9397","01:07:00",0,1,"minute"
"2023-02-13","9397","01:08:00",0,1,"minute"
"2023-02-13","9397","01:09:00",0,1,"minute"
"2023-02-13","9397","01:10:00",0,1,"minute"
"2023-02-13","9397","01:11:00",0,1,"minute"
"2023-02-13","9397","01:12:00",0,1,"minute"
"2023-02-13","9397","01:13:00",0,1,"minute"
"2023-02-13","9397","01:14:00",0,1,"minute"
"2023-02-13","9397","01:15:00",0,1,"minute"
"2023-02-13","9397","01:16:00",0,1,"minute"
"2023-02-13","9397","01:17:00",0,1,"minute"
"2023-02-13","9397","01:18:00",0,1,"minute"
"2023-02-13","9397","01:19:00",0,1,"minute"
"2023-02-13","9397","01:20:00",0,1,"minute"
"2023-02-13","9397","01:21:00",0,1,"minute"
"2023-02-13","9397","01:22:00",0,1,"minute"
"2023-02-13","9397","01:23:00",0,1,"minute"
"2023-02-13","9397","01:24:00",0,1,"minute"
"2023-02-13","9397","01:25:00",0,1,"minute"
"2023-02-13","9397","01:26:00",0,1,"minute"
"2023-02-13","9397","01:27:00",0,1,"minute"
"2023-02-13","9397","01:28:00",0,1,"minute"
"2023-02-13","9397","01:29:00",0,1,"minute"
"2023-02-13","9397","01:30:00",0,1,"minute"
"2023-02-13","9397","01:31:00",0,1,"minute"
"2023-02-13","9397","01:32:00",0,1,"minute"
"2023-02-13","9397","01:33:00",0,1,"minute"
"2023-02-13","9397","01:34:00",0,1,"minute"
"2023-02-13","9397","01:35:00",0,1,"minute"
"2023-02-13","9397","01:36:00",0,1,"minute"
"2023-02-13","9397","01:37:00",0,1,"minute"
"2023-02-13","9397","01:38:00",0,1,"minute"
"2023-02-13","9397","01:39:00",0,1,"minute"
"2023-02-13","9397","01:40:00",0,1,"minute"
"2023-02-13","9397","01:41:00",0,1,"minute"
"2023-02-13","9397","01:42:00",0,1,"minute"
"2023-02-13","9397","01:43:00",0,1,"minute"
"2023-02-13","9397","01:44:00",0,1,"minute"
"2023-02-13","9397","01:45:00",0,1,"minute"
"2023-02-13","9397","01:46:00",0,1,"minute"
"2023-02-13","9397","01:47:00",0,1,"minute"
"2023-02-13","9397","01:48:00",0,1,"minute"
"2023-02-13","9397","01:49:00",18,1,"minute"
"2023-02-13","9397","01:50:00",13,1,"minute"
"2023-02-13","9397","01:51:00",0,1,"minute"
"2023-02-13","9397","01:52:00",0,1,"minute"
"2023-02-13","9397","01:53:00",0,1,"minute"
"2023-02-13","9397","01:54:00",0,1,"minute"
"2023-02-13","9397","01:55:00",0,1,"minute"
"2023-02-13","9397","01:56:00",0,1,"minute"
"2023-02-13","9397","01:57:00",0,1,"minute"
"2023-02-13","9397","01:58:00",0,1,"minute"
"2023-02-13","9397","01:59:00",0,1,"minute"
"2023-02-13","9397","02:00:00",0,1,"minute"
"2023-02-13","9397","02:01:00",0,1,"minute"
"2023-02-13","9397","02:02:00",0,1,"minute"
"2023-02-13","9397","02:03:00",0,1,"minute"
"2023-02-13","9397","02:04:00",0,1,"minute"
"2023-02-13","9397","02:05:00",0,1,"minute"
"2023-02-13","9397","02:06:00",0,1,"minute"
"2023-02-13","9397","02:07:00",0,1,"minute"
"2023-02-13","9397","02:08:00",0,1,"minute"
"2023-02-13","9397","02:09:00",0,1,"minute"
"2023-02-13","9397","02:10:00",0,1,"minute"
"2023-02-13","9397","02:11:00",0,1,"minute"
"2023-02-13","9397","02:12:00",0,1,"minute"
"2023-02-13","9397","02:13:00",0,1,"minute"
"2023-02-13","9397","02:14:00",0,1,"minute"
"2023-02-13","9397","02:15:00",0,1,"minute"
"2023-02-13","9397","02:16:00",0,1,"minute"
"2023-02-13","9397","02:17:00",0,1,"minute"
"2023-02-13","9397","02:18:00",0,1,"minute"
"2023-02-13","9397","02:19:00",0,1,"minute"
"2023-02-13","9397","02:20:00",0,1,"minute"
"2023-02-13","9397","02:21:00",0,1,"minute"
"2023-02-13","9397","02:22:00",0,1,"minute"
"2023-02-13","9397","02:23:00",0,1,"minute"
"2023-02-13","9397","02:24:00",0,1,"minute"
"2023-02-13","9397","02:25:00",0,1,"minute"
"2023-02-13","9397","02:26:00",0,1,"minute"
"2023-02-13","9397","02:27:00",0,1,"minute"
"2023-02-13","9397","02:28:00",0,1,"minute"
"2023-02-13","9397","02:29:00",0,1,"minute"
"2023-02-13","9397","02:30:00",0,1,"minute"
"2023-02-13","9397","02:31:00",0,1,"minute"
"2023-02-13","9397","02:32:00",0,1,"minute"
"2023-02-13","9397","02:33:00",0,1,"minute"
"2023-02-13","9397","02:34:00",0,1,"minute"
"2023-02-13","9397","02:35:00",0,1,"minute"
"2023-02-13","9397","02:36:00",0,1,"minute"
"2023-02-13","9397","02:37:00",0,1,"minute"
"2023-02-13","9397","02:38:00",0,1,"minute"
"2023-02-13","9397","02:39:00",0,1,"minute"
"2023-02-13","9397","02:40:00",0,1,"minute"
"2023-02-13","9397","02:41:00",0,1,"minute"
"2023-02-13","9397","02:42:00",0,1,"minute"
"2023-02-13","9397","02:43:00",0,1,"minute"
"2023-02-13","9397","02:44:00",0,1,"minute"
"2023-02-13","9397","02:45:00",0,1,"minute"
"2023-02-13","9397","02:46:00",0,1,"minute"
"2023-02-13","9397","02:47:00",0,1,"minute"
"2023-02-13","9397","02:48:00",0,1,"minute"
"2023-02-13","9397","02:49:00",0,1,"minute"
"2023-02-13","9397","02:50:00",0,1,"minute"
"2023-02-13","9397","02:51:00",0,1,"minute"
"2023-02-13","9397","02:52:00",0,1,"minute"
"2023-02-13","9397","02:53:00",0,1,"minute"
"2023-02-13","9397","02:54:00",0,1,"minute"
"2023-02-13","9397","02:55:00",0,1,"minute"
"2023-02-13","9397","02:56:00",0,1,"minute"
"2023-02-13","9397","02:57:00",0,1,"minute"
"2023-02-13","9397","02:58:00",0,1,"minute"
"2023-02-13","9397","02:59:00",0,1,"minute"
"2023-02-13","9397","03:00:00",0,1,"minute"
"2023-02-13","9397","03:01:00",0,1,"minute"
"2023-02-13","9397","03:02:00",0,1,"minute"
"2023-02-13","9397","03:03:00",0,1,"minute"
"2023-02-13","9397","03:04:00",0,1,"minute"
"2023-02-13","9397","03:05:00",0,1,"minute"
"2023-02-13","9397","03:06:00",0,1,"minute"
"2023-02-13","9397","03:07:00",0,1,"minute"
"2023-02-13","9397","03:08:00",0,1,"minute"
"2023-02-13","9397","03:09:00",0,1,"minute"
"2023-02-13","9397","03:10:00",0,1,"minute"
"2023-02-13","9397","03:11:00",0,1,"minute"
"2023-02-13","9397","03:12:00",0,1,"minute"
"2023-02-13","9397","03:13:00",0,1,"minute"
"2023-02-13","9397","03:14:00",0,1,"minute"
"2023-02-13","9397","03:15:00",0,1,"minute"
"2023-02-13","9397","03:16:00",0,1,"minute"
"2023-02-13","9397","03:17:00",0,1,"minute"
"2023-02-13","9397","03:18:00",0,1,"minute"
"2023-02-13","9397","03:19:00",0,1,"minute"
"2023-02-13","9397","03:20:00",0,1,"minute"
"2023-02-13","9397","03:21:00",0,1,"minute"
"2023-02-13","9397","03:22:00",0,1,"minute"
"2023-02-13","9397","03:23:00",0,1,"minute"
"2023-02-13","9397","03:24:00",0,1,"minute"
"2023-02-13","9397","03:25:00",0,1,"minute"
"2023-02-13","9397","03:26:00",0,1,"minute"
"2023-02-13","9397","03:27:00",0,1,"minute"
"2023-02-13","9397","03:28:00",0,1,"minute"
"2023-02-13","9397","03:29:00",0,1,"minute"
"2023-02-13","9397","03:30:00",0,1,"minute"
"2023-02-13","9397","03:31:00",0,1,"minute"
"2023-02-13","9397","03:32:00",0,1,"minute"
"2023-02-13","9397","03:33:00",0,1,"minute"
"2023-02-13","9397","03:34:00",0,1,"minute"
"2023-02-13","9397","03:35:00",0,1,"minute"
"2023-02-13","9397","03:36:00",0,1,"minute"
"2023-02-13","9397","03:37:00",0,1,"minute"
"2023-02-13","9397","03:38:00",0,1,"minute"
"2023-02-13","9397","03:39:00",0,1,"minute"
"2023-02-13","9397","03:40:00",0,1,"minute"
"2023-02-13","9397","03:41:00",0,1,"minute"
"2023-02-13","9397","03:42:00",0,1,"minute"
"2023-02-13","9397","03:43:00",0,1,"minute"
"2023-02-13","9397","03:44:00",0,1,"minute"
"2023-02-13","9397","03:45:00",0,1,"minute"
"2023-02-13","9397","03:46:00",0,1,"minute"
"2023-02-13","9397","03:47:00",0,1,"minute"
"2023-02-13","9397","03:48:00",0,1,"minute"
"2023-02-13","9397","03:49:00",0,1,"minute"
"2023-02-13","9397","03:50:00",0,1,"minute"
"2023-02-13","9397","03:51:00",0,1,"minute"
"2023-02-13","9397","03:52:00",0,1,"minute"
"2023-02-13","9397","03:53:00",0,1,"minute"
"2023-02-13","9397","03:54:00",0,1,"minute"
"2023-02-13","9397","03:55:00",0,1,"minute"
"2023-02-13","9397","03:56:00",0,1,"minute"
"2023-02-13","9397","03:57:00",0,1,"minute"
"2023-02-13","9397","03:58:00",0,1,"minute"
"2023-02-13","9397","03:59:00",0,1,"minute"
"2023-02-13","9397","04:00:00",0,1,"minute"
"2023-02-13","9397","04:01:00",0,1,"minute"
"2023-02-13","9397","04:02:00",0,1,"minute"
"2023-02-13","9397","04:03:00",0,1,"minute"
"2023-02-13","9397","04:04:00",0,1,"minute"
"2023-02-13","9397","04:05:00",0,1,"minute"
"2023-02-13","9397","04:06:00",0,1,"minute"
"2023-02-13","9397","04:07:00",0,1,"minute"
"2023-02-13","9397","04:08:00",0,1,"minute"
"2023-02-13","9397","04:09:00",0,1,"minute"
"2023-02-13","9397","04:10:00",0,1,"minute"
"2023-02-13","9397","04:11:00",0,1,"minute"
"2023-02-13","9397","04:12:00",0,1,"minute"
"2023-02-13","9397","04:13:00",0,1,"minute"
"2023-02-13","9397","04:14:00",0,1,"minute"
"2023-02-13","9397","04:15:00",0,1,"minute"
"2023-02-13","9397","04:16:00",0,1,"minute"
"2023-02-13","9397","04:17:00",0,1,"minute"
"2023-02-13","9397","04:18:00",0,1,"minute"
"2023-02-13","9397","04:19:00",0,1,"minute"
"2023-02-13","9397","04:20:00",0,1,"minute"
"2023-02-13","9397","04:21:00",0,1,"minute"
"2023-02-13","9397","04:22:00",0,1,"minute"
"2023-02-13","9397","04:23:00",0,1,"minute"
"2023-02-13","9397","04:24:00",0,1,"minute"
"2023-02-13","9397","04:25:00",0,1,"minute"
"2023-02-13","9397","04:26:00",0,1,"minute"
"2023-02-13","9397","04:27:00",0,1,"minute"
"2023-02-13","9397","04:28:00",0,1,"minute"
"2023-02-13","9397","04:29:00",0,1,"minute"
"2023-02-13","9397","04:30:00",0,1,"minute"
"2023-02-13","9397","04:31:00",0,1,"minute"
"2023-02-13","9397","04:32:00",0,1,"minute"
"2023-02-13","9397","04:33:00",0,1,"minute"
"2023-02-13","9397","04:34:00",0,1,"minute"
"2023-02-13","9397","04:35:00",0,1,"minute"
"2023-02-13","9397","04:36:00",0,1,"minute"
"2023-02-13","9397","04:37:00",0,1,"minute"
"2023-02-13","9397","04:38:00",0,1,"minute"
"2023-02-13","9397","04:39:00",0,1,"minute"
"2023-02-13","9397","04:40:00",0,1,"minute"
"2023-02-13","9397","04:41:00",0,1,"minute"
"2023-02-13","9397","04:42:00",0,1,"minute"
"2023-02-13","9397","04:43:00",0,1,"minute"
"2023-02-13","9397","04:44:00",0,1,"minute"
"2023-02-13","9397","04:45:00",0,1,"minute"
"2023-02-13","9397","04:46:00",0,1,"minute"
"2023-02-13","9397","04:47:00",0,1,"minute"
"2023-02-13","9397","04:48:00",0,1,"minute"
"2023-02-13","9397","04:49:00",0,1,"minute"
"2023-02-13","9397","04:50:00",0,1,"minute"
"2023-02-13","9397","04:51:00",0,1,"minute"
"2023-02-13","9397","04:52:00",0,1,"minute"
"2023-02-13","9397","04:53:00",0,1,"minute"
"2023-02-13","9397","04:54:00",0,1,"minute"
"2023-02-13","9397","04:55:00",0,1,"minute"
"2023-02-13","9397","04:56:00",0,1,"minute"
"2023-02-13","9397","04:57:00",0,1,"minute"
"2023-02-13","9397","04:58:00",0,1,"minute"
"2023-02-13","9397","04:59:00",0,1,"minute"
"2023-02-13","9397","05:00:00",0,1,"minute"
"2023-02-13","9397","05:01:00",0,1,"minute"
"2023-02-13","9397","05:02:00",0,1,"minute"
"2023-02-13","9397","05:03:00",0,1,"minute"
"2023-02-13","9397","05:04:00",0,1,"minute"
"2023-02-13","9397","05:05:00",0,1,"minute"
"2023-02-13","9397","05:06:00",0,1,"minute"
"2023-02-13","9397","05:07:00",0,1,"minute"
"2023-02-13","9397","05:08:00",0,1,"minute"
"2023-02-13","9397","05:09:00",0,1,"minute"
"2023-02-13","9397","05:10:00",0,1,"minute"
"2023-02-13","9397","05:11:00",0,1,"minute"
"2023-02-13","9397","05:12:00",0,1,"minute"
"2023-02-13","9397","05:13:00",0,1,"minute"
"2023-02-13","9397","05:14:00",0,1,"minute"
"2023-02-13","9397","05:15:00",0,1,"minute"
"2023-02-13","9397","05:16:00",0,1,"minute"
"2023-02-13","9397","05:17:00",0,1,"minute"
"2023-02-13","9397","05:18:00",0,1,"minute"
"2023-02-13","9397","05:19:00",0,1,"minute"
"2023-02-13","9397","05:20:00",0,1,"minute"
"2023-02-13","9397","05:21:00",0,1,"minute"
"2023-02-13","9397","05:22:00",0,1,"minute"
"2023-02-13","9397","05:23:00",0,1,"minute"
"2023-02-13","9397","05:24:00",0,1,"minute"
"2023-02-13","9397","05:25:00",0,1,"minute"
"2023-02-13","9397","05:26:00",0,1,"minute"
"2023-02-13","9397","05:27:00",0,1,"minute"
"2023-02-13","9397","05:28:00",0,1,"minute"
"2023-02-13","9397","05:29:00",0,1,"minute"
"2023-02-13","9397","05:30:00",0,1,"minute"
"2023-02-13","9397","05:31:00",0,1,"minute"
"2023-02-13","9397","05:32:00",0,1,"minute"
"2023-02-13","9397","05:33:00",0,1,"minute"
"2023-02-13","9397","05:34:00",0,1,"minute"
"2023-02-13","9397","05:35:00",0,1,"minute"
"2023-02-13","9397","05:36:00",0,1,"minute"
"2023-02-13","9397","05:37:00",0,1,"minute"
"2023-02-13","9397","05:38:00",0,1,"minute"
"2023-02-13","9397","05:39:00",0,1,"minute"
"2023-02-13","9397","05:40:00",0,1,"minute"
"2023-02-13","9397","05:41:00",0,1,"minute"
"2023-02-13","9397","05:42:00",0,1,"minute"
"2023-02-13","9397","05:43:00",0,1,"minute"
"2023-02-13","9397","05:44:00",0,1,"minute"
"2023-02-13","9397","05:45:00",0,1,"minute"
"2023-02-13","9397","05:46:00",0,1,"minute"
"2023-02-13","9397","05:47:00",0,1,"minute"
"2023-02-13","9397","05:48:00",0,1,"minute"
"2023-02-13","9397","05:49:00",0,1,"minute"
"2023-02-13","9397","05:50:00",0,1,"minute"
"2023-02-13","9397","05:51:00",0,1,"minute"
"2023-02-13","9397","05:52:00",0,1,"minute"
"2023-02-13","9397","05:53:00",0,1,"minute"
"2023-02-13","9397","05:54:00",0,1,"minute"
"2023-02-13","9397","05:55:00",0,1,"minute"
"2023-02-13","9397","05:56:00",0,1,"minute"
"2023-02-13","9397","05:57:00",0,1,"minute"
"2023-02-13","9397","05:58:00",0,1,"minute"
"2023-02-13","9397","05:59:00",0,1,"minute"
"2023-02-13","9397","06:00:00",0,1,"minute"
"2023-02-13","9397","06:01:00",0,1,"minute"
"2023-02-13","9397","06:02:00",0,1,"minute"
"2023-02-13","9397","06:03:00",0,1,"minute"
"2023-02-13","9397","06:04:00",0,1,"minute"
"2023-02-13","9397","06:05:00",0,1,"minute"
"2023-02-13","9397","06:06:00",0,1,"minute"
"2023-02-13","9397","06:07:00",0,1,"minute"
"2023-02-13","9397","06:08:00",0,1,"minute"
"2023-02-13","9397","06:09:00",0,1,"minute"
"2023-02-13","9397","06:10:00",0,1,"minute"
"2023-02-13","9397","06:11:00",0,1,"minute"
"2023-02-13","9397","06:12:00",0,1,"minute"
"2023-02-13","9397","06:13:00",0,1,"minute"
"2023-02-13","9397","06:14:00",0,1,"minute"
"2023-02-13","9397","06:15:00",0,1,"minute"
"2023-02-13","9397","06:16:00",0,1,"minute"
"2023-02-13","9397","06:17:00",0,1,"minute"
"2023-02-13","9397","06:18:00",0,1,"minute"
"2023-02-13","9397","06:19:00",0,1,"minute"
"2023-02-13","9397","06:20:00",0,1,"minute"
"2023-02-13","9397","06:21:00",0,1,"minute"
"2023-02-13","9397","06:22:00",0,1,"minute"
"2023-02-13","9397","06:23:00",0,1,"minute"
"2023-02-13","9397","06:24:00",0,1,"minute"
"2023-02-13","9397","06:25:00",0,1,"minute"
"2023-02-13","9397","06:26:00",0,1,"minute"
"2023-02-13","9397","06:27:00",0,1,"minute"
"2023-02-13","9397","06:28:00",0,1,"minute"
"2023-02-13","9397","06:29:00",0,1,"minute"
"2023-02-13","9397","06:30:00",0,1,"minute"
"2023-02-13","9397","06:31:00",0,1,"minute"
"2023-02-13","9397","06:32:00",0,1,"minute"
"2023-02-13","9397","06:33:00",0,1,"minute"
"2023-02-13","9397","06:34:00",0,1,"minute"
"2023-02-13","9397","06:35:00",0,1,"minute"
"2023-02-13","9397","06:36:00",0,1,"minute"
"2023-02-13","9397","06:37:00",0,1,"minute"
"2023-02-13","9397","06:38:00",0,1,"minute"
"2023-02-13","9397","06:39:00",0,1,"minute"
"2023-02-13","9397","06:40:00",0,1,"minute"
"2023-02-13","9397","06:41:00",0,1,"minute"
"2023-02-13","9397","06:42:00",0,1,"minute"
"2023-02-13","9397","06:43:00",0,1,"minute"
"2023-02-13","9397","06:44:00",0,1,"minute"
"2023-02-13","9397","06:45:00",0,1,"minute"
"2023-02-13","9397","06:46:00",0,1,"minute"
"2023-02-13","9397","06:47:00",0,1,"minute"
"2023-02-13","9397","06:48:00",0,1,"minute"
"2023-02-13","9397","06:49:00",0,1,"minute"
"2023-02-13","9397","06:50:00",0,1,"minute"
"2023-02-13","9397","06:51:00",0,1,"minute"
"2023-02-13","9397","06:52:00",0,1,"minute"
"2023-02-13","9397","06:53:00",0,1,"minute"
"2023-02-13","9397","06:54:00",0,1,"minute"
"2023-02-13","9397","06:55:00",0,1,"minute"
"2023-02-13","9397","06:56:00",0,1,"minute"
"2023-02-13","9397","06:57:00",0,1,"minute"
"2023-02-13","9397","06:58:00",0,1,"minute"
"2023-02-13","9397","06:59:00",0,1,"minute"
"2023-02-13","9397","07:00:00",0,1,"minute"
"2023-02-13","9397","07:01:00",0,1,"minute"
"2023-02-13","9397","07:02:00",0,1,"minute"
"2023-02-13","9397","07:03:00",0,1,"minute"
"2023-02-13","9397","07:04:00",0,1,"minute"
"2023-02-13","9397","07:05:00",0,1,"minute"
"2023-02-13","9397","07:06:00",0,1,"minute"
"2023-02-13","9397","07:07:00",0,1,"minute"
"2023-02-13","9397","07:08:00",0,1,"minute"
"2023-02-13","9397","07:09:00",0,1,"minute"
"2023-02-13","9397","07:10:00",0,1,"minute"
"2023-02-13","9397","07:11:00",0,1,"minute"
"2023-02-13","9397","07:12:00",0,1,"minute"
"2023-02-13","9397","07:13:00",0,1,"minute"
"2023-02-13","9397","07:14:00",0,1,"minute"
"2023-02-13","9397","07:15:00",0,1,"minute"
"2023-02-13","9397","07:16:00",0,1,"minute"
"2023-02-13","9397","07:17:00",0,1,"minute"
"2023-02-13","9397","07:18:00",0,1,"minute"
"2023-02-13","9397","07:19:00",0,1,"minute"
"2023-02-13","9397","07:20:00",0,1,"minute"
"2023-02-13","9397","07:21:00",0,1,"minute"
"2023-02-13","9397","07:22:00",0,1,"minute"
"2023-02-13","9397","07:23:00",0,1,"minute"
"2023-02-13","9397","07:24:00",0,1,"minute"
"2023-02-13","9397","07:25:00",0,1,"minute"
"2023-02-13","9397","07:26:00",0,1,"minute"
"2023-02-13","9397","07:27:00",0,1,"minute"
"2023-02-13","9397","07:28:00",0,1,"minute"
"2023-02-13","9397","07:29:00",0,1,"minute"
"2023-02-13","9397","07:30:00",0,1,"minute"
"2023-02-13","9397","07:31:00",0,1,"minute"
"2023-02-13","9397","07:32:00",0,1,"minute"
"2023-02-13","9397","07:33:00",0,1,"minute"
"2023-02-13","9397","07:34:00",0,1,"minute"
"2023-02-13","9397","07:35:00",0,1,"minute"
"2023-02-13","9397","07:36:00",0,1,"minute"
"2023-02-13","9397","07:37:00",0,1,"minute"
"2023-02-13","9397","07:38:00",0,1,"minute"
"2023-02-13","9397","07:39:00",0,1,"minute"
"2023-02-13","9397","07:40:00",0,1,"minute"
"2023-02-13","9397","07:41:00",0,1,"minute"
"2023-02-13","9397","07:42:00",0,1,"minute"
"2023-02-13","9397","07:43:00",0,1,"minute"
"2023-02-13","9397","07:44:00",0,1,"minute"
"2023-02-13","9397","07:45:00",0,1,"minute"
"2023-02-13","9397","07:46:00",0,1,"minute"
"2023-02-13","9397","07:47:00",0,1,"minute"
"2023-02-13","9397","07:48:00",0,1,"minute"
"2023-02-13","9397","07:49:00",0,1,"minute"
"2023-02-13","9397","07:50:00",0,1,"minute"
"2023-02-13","9397","07:51:00",0,1,"minute"
"2023-02-13","9397","07:52:00",0,1,"minute"
"2023-02-13","9397","07:53:00",0,1,"minute"
"2023-02-13","9397","07:54:00",0,1,"minute"
"2023-02-13","9397","07:55:00",0,1,"minute"
"2023-02-13","9397","07:56:00",0,1,"minute"
"2023-02-13","9397","07:57:00",0,1,"minute"
"2023-02-13","9397","07:58:00",0,1,"minute"
"2023-02-13","9397","07:59:00",0,1,"minute"
"2023-02-13","9397","08:00:00",7,1,"minute"
"2023-02-13","9397","08:01:00",0,1,"minute"
"2023-02-13","9397","08:02:00",0,1,"minute"
"2023-02-13","9397","08:03:00",0,1,"minute"
"2023-02-13","9397","08:04:00",0,1,"minute"
"2023-02-13","9397","08:05:00",0,1,"minute"
"2023-02-13","9397","08:06:00",0,1,"minute"
"2023-02-13","9397","08:07:00",0,1,"minute"
"2023-02-13","9397","08:08:00",0,1,"minute"
"2023-02-13","9397","08:09:00",0,1,"minute"
"2023-02-13","9397","08:10:00",0,1,"minute"
"2023-02-13","9397","08:11:00",0,1,"minute"
"2023-02-13","9397","08:12:00",0,1,"minute"
"2023-02-13","9397","08:13:00",0,1,"minute"
"2023-02-13","9397","08:14:00",0,1,"minute"
"2023-02-13","9397","08:15:00",0,1,"minute"
"2023-02-13","9397","08:16:00",0,1,"minute"
"2023-02-13","9397","08:17:00",0,1,"minute"
"2023-02-13","9397","08:18:00",0,1,"minute"
"2023-02-13","9397","08:19:00",0,1,"minute"
"2023-02-13","9397","08:20:00",0,1,"minute"
"2023-02-13","9397","08:21:00",0,1,"minute"
"2023-02-13","9397","08:22:00",0,1,"minute"
"2023-02-13","9397","08:23:00",0,1,"minute"
"2023-02-13","9397","08:24:00",0,1,"minute"
"2023-02-13","9397","08:25:00",0,1,"minute"
"2023-02-13","9397","08:26:00",0,1,"minute"
"2023-02-13","9397","08:27:00",0,1,"minute"
"2023-02-13","9397","08:28:00",0,1,"minute"
"2023-02-13","9397","08:29:00",0,1,"minute"
"2023-02-13","9397","08:30:00",0,1,"minute"
"2023-02-13","9397","08:31:00",0,1,"minute"
"2023-02-13","9397","08:32:00",0,1,"minute"
"2023-02-13","9397","08:33:00",0,1,"minute"
"2023-02-13","9397","08:34:00",0,1,"minute"
"2023-02-13","9397","08:35:00",0,1,"minute"
"2023-02-13","9397","08:36:00",0,1,"minute"
"2023-02-13","9397","08:37:00",0,1,"minute"
"2023-02-13","9397","08:38:00",0,1,"minute"
"2023-02-13","9397","08:39:00",0,1,"minute"
"2023-02-13","9397","08:40:00",0,1,"minute"
"2023-02-13","9397","08:41:00",0,1,"minute"
"2023-02-13","9397","08:42:00",0,1,"minute"
"2023-02-13","9397","08:43:00",0,1,"minute"
"2023-02-13","9397","08:44:00",0,1,"minute"
"2023-02-13","9397","08:45:00",0,1,"minute"
"2023-02-13","9397","08:46:00",0,1,"minute"
"2023-02-13","9397","08:47:00",0,1,"minute"
"2023-02-13","9397","08:48:00",0,1,"minute"
"2023-02-13","9397","08:49:00",0,1,"minute"
"2023-02-13","9397","08:50:00",0,1,"minute"
"2023-02-13","9397","08:51:00",0,1,"minute"
"2023-02-13","9397","08:52:00",0,1,"minute"
"2023-02-13","9397","08:53:00",0,1,"minute"
"2023-02-13","9397","08:54:00",0,1,"minute"
