------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.9.2 date format dd/MM/yyyy Filter Normal Multiple Incline Limb: Waist -----------
Serial Number: MOS2D26170079
Start Time 09:00:00
Start Date 20/02/2023
Epoch Period (hh:mm:ss) 00:00:30
Download Time 18:22:07
Download Date 23/02/2023
Current Memory Address: 0
Current Battery Voltage: 4.05     Mode = 61
--------------------------------------------------
5,6,0,1,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
107,177,79,2,0,0,0,30,0
241,828,328,9,0,0,30,0,0
88,120,244,1,0,0,27,3,0
0,0,0,0,0,0,30,0,0
283,543,515,5,0,0,30,0,0
32,229,457,0,0,0,29,1,0
87,303,440,2,0,0,25,5,0
4,49,12,0,0,0,29,1,0
64,319,122,3,0,0,10,20,0
171,617,220,9,0,0,3,27,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,31,7,0,0,0,0,30,0
34,4,102,1,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
42,92,204,1,0,0,2,28,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
11,20,68,0,0,0,22,8,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
3,87,11,0,0,0,7,23,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
7,57,52,1,0,0,11,19,0
0,50,154,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
100,333,135,2,0,0,16,14,0
0,0,0,0,0,0,0,30,0
185,392,189,4,0,0,1,29,0
86,82,75,2,0,0,1,29,0
162,283,84,8,0,0,2,28,0
26,138,135,1,0,0,0,30,0
196,794,206,6,0,0,10,20,0
0,70,0,0,0,0,18,12,0
0,59,0,0,0,0,11,19,0
13,103,75,1,0,0,2,28,0
0,0,0,0,0,0,1,29,0
40,25,89,1,0,0,24,6,0
0,26,0,0,0,0,13,17,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
360,930,733,10,0,0,30,0,0
176,292,129,2,0,0,11,19,0
247,491,454,4,0,0,30,0,0
60,265,246,2,0,0,14,16,0
413,826,835,14,0,0,30,0,0
182,339,187,5,0,0,1,29,0
33,49,77,1,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,29,63,0,0,0,5,25,0
0,0,0,0,0,0,2,28,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
23,40,22,0,0,0,1,29,0
0,71,33,0,0,0,1,29,0
0,0,0,0,0,0,12,18,0
0,0,12,0,0,0,30,0,0
0,0,12,0,0,0,30,0,0
0,20,88,0,0,0,1,29,0
0,0,16,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,50,30,0,0,0,4,26,0
0,0,0,0,0,0,30,0,0
0,42,32,0,0,0,30,0,0
0,0,0,0,0,0,19,11,0
0,1,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,5,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
5,65,16,1,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,0,0,30,0
0,2,29,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
54,144,203,1,0,0,13,17,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,5,13,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,1,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,47,6,0,0,0,17,13,0
0,20,6,0,0,0,0,30,0
3,98,115,0,0,0,2,28,0
0,0,4,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,15,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,14,0,0,0,0,30,0
0,38,46,0,0,0,0,30,0
15,82,107,1,0,0,16,14,0
0,0,0,0,0,0,4,26,0
0,0,0,0,0,0,0,30,0
0,47,62,0,0,0,7,23,0
0,0,0,0,0,0,30,0,0
0,19,6,0,0,0,21,9,0
0,12,0,0,0,0,28,2,0
37,102,76,0,0,0,25,5,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
18,39,0,1,0,0,0,30,0
21,42,18,1,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
3,3,35,0,0,0,4,26,0
29,7,153,1,0,0,2,28,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
78,115,187,2,0,0,4,26,0
6,0,5,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
26,19,23,1,0,0,17,13,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,24,30,0,0,0,26,4,0
0,13,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
12,29,45,1,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,22,3,0,0,0,0,30,0
27,0,48,0,0,0,0,30,0
408,688,664,14,0,0,30,0,0
274,507,290,13,0,0,30,0,0
71,268,204,2,0,0,10,20,0
18,119,152,2,0,0,0,30,0
23,198,323,2,0,0,1,29,0
99,81,250,1,0,0,8,22,0
0,65,66,0,0,0,4,26,0
0,93,21,0,0,0,8,22,0
197,697,443,9,0,0,4,26,0
78,271,157,2,0,0,25,5,0
9,4,56,0,0,0,30,0,0
346,807,430,6,0,0,30,0,0
0,66,14,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,5,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,68,71,0,0,0,23,7,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
29,102,102,2,0,0,16,14,0
17,58,137,0,0,0,6,24,0
0,0,3,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,13,27,0,0,0,16,14,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
15,113,135,2,0,0,6,24,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,30,0,0
71,107,108,1,0,0,19,11,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
6,21,117,0,0,0,7,23,0
0,0,34,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,5,0,0,0,0,0,30,0
70,258,58,1,0,0,19,11,0
268,429,217,5,0,0,30,0,0
0,37,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
397,889,568,15,0,0,30,0,0
106,421,511,5,0,0,1,29,0
0,26,29,0,0,0,0,30,0
52,271,341,4,0,0,1,29,0
282,826,508,6,0,0,30,0,0
22,228,215,0,0,0,1,29,0
41,203,277,0,0,0,12,18,0
39,451,434,3,0,0,20,10,0
110,385,415,3,0,0,26,4,0
0,0,0,0,0,0,30,0,0
81,426,343,3,0,0,27,3,0
228,816,361,7,0,0,30,0,0
446,870,522,11,0,0,30,0,0
343,444,596,9,0,0,30,0,0
153,338,176,6,0,0,0,30,0
0,0,0,0,0,0,0,30,0
82,420,127,3,0,0,0,30,0
14,317,174,0,0,0,0,30,0
143,533,216,6,0,0,0,30,0
12,116,101,1,0,0,0,30,0
0,5,8,0,0,0,0,30,0
0,0,15,0,0,0,0,30,0
0,12,0,0,0,0,0,30,0
118,136,101,2,0,0,0,30,0
183,547,242,2,0,0,0,30,0
8,65,0,0,0,0,0,30,0
0,28,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
131,233,234,3,0,0,0,30,0
318,650,382,7,0,0,30,0,0
212,144,287,1,0,0,30,0,0
0,23,0,0,0,0,0,30,0
18,64,35,2,0,0,0,30,0
165,458,208,7,0,0,0,30,0
264,350,266,9,0,0,30,0,0
0,17,0,0,0,0,0,30,0
0,29,2,0,0,0,0,30,0
135,216,197,2,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,52,8,0,0,0,0,30,0
5,69,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
1,33,17,1,0,0,0,30,0
209,432,401,4,0,0,0,28,2
42,267,159,3,0,0,0,30,0
31,87,95,1,0,0,0,30,0
305,651,287,5,0,0,30,0,0
110,309,317,3,0,0,0,30,0
102,217,196,3,0,0,0,30,0
205,315,224,1,0,0,0,30,0
0,11,32,0,0,0,0,30,0
0,11,0,0,0,0,0,30,0
68,158,167,3,0,0,0,30,0
135,306,155,3,0,0,0,30,0
69,92,232,1,0,0,0,30,0
0,0,0,0,0,0,0,30,0
161,345,311,4,0,0,0,30,0
67,165,134,2,0,0,0,30,0
68,111,135,3,0,0,0,30,0
51,379,176,2,0,0,0,30,0
103,229,28,0,0,0,0,30,0
22,116,9,1,0,0,0,30,0
36,281,181,2,0,0,1,29,0
6,94,42,1,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,30,0
68,139,112,2,0,0,0,30,0
44,103,42,1,0,0,0,30,0
147,169,221,2,0,0,0,30,0
217,179,213,1,0,0,30,0,0
34,117,102,1,0,0,0,30,0
32,190,140,3,0,0,0,30,0
241,429,311,4,0,0,30,0,0
97,343,335,3,0,0,0,30,0
48,286,125,3,0,0,0,30,0
62,119,33,1,0,0,0,30,0
0,3,0,0,0,0,0,30,0
5,102,17,1,0,0,0,30,0
90,367,168,2,0,0,0,30,0
21,193,106,1,0,0,1,29,0
91,554,288,5,0,0,0,30,0
103,187,86,1,0,0,0,30,0
683,782,714,3,0,0,30,0,0
113,23,268,1,46,0,30,0,0
0,0,0,0,63,0,30,0,0
0,0,0,0,63,0,30,0,0
0,0,0,0,59,0,30,0,0
0,0,0,0,50,0,30,0,0
0,0,0,0,60,0,30,0,0
0,0,0,0,69,0,30,0,0
0,0,0,0,69,30,0,0,0
0,0,0,0,69,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,38,30,0,0,0
0,0,0,0,39,30,0,0,0
0,0,0,0,44,30,0,0,0
0,0,0,0,44,30,0,0,0
0,0,0,0,44,30,0,0,0
0,0,0,0,44,30,0,0,0
0,0,0,0,44,30,0,0,0
0,0,0,0,45,30,0,0,0
0,0,0,0,44,30,0,0,0
0,0,0,0,44,30,0,0,0
0,0,0,0,43,30,0,0,0
0,0,0,0,43,30,0,0,0
0,0,0,0,41,30,0,0,0
0,0,0,0,41,30,0,0,0
0,0,0,0,41,30,0,0,0
0,0,0,0,34,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
0,0,0,0,0,30,0,0,0
